-1262, -296, 727
-1379, -218, 637
-1331, -162, 537
-1245, -82, 494
-1194, 6, 447
-1194, 6, 447
-1139, 91, 365
-1127, 175, 314
-1203, 241, 268
-1119, 300, 212
-1006, 403, 167
-1076, 509, 169
-1114, 579, 177
-1016, 627, 190
-1016, 627, 190
-900, 671, 146
-836, 698, 115
-949, 717, 168
-1049, 705, 211
-,-,-
-713, -580, 131
-696, -633, 148
-624, -680, 180
-600, -688, 226
-588, -685, 274
-588, -685, 274
-577, -689, 226
-668, -720, 170
-751, -701, 154
-814, -672, 193
-821, -630, 242
-799, -589, 236
-886, -505, 199
-986, -410, 99
-941, -335, -41
-937, -262, -52
-937, -262, -14
-1007, -211, -14
-1000, -178, -11
-851, -136, -69
-721, -117, -189
-688, -115, -184
-689, -147, -127
-663, -211, -86
-523, -257, -81
-485, -295, -54
-633, -316, 21
-738, -307, 97
-748, -343, 92
-807, -333, 83
-807, -333, 83
-943, -315, 96
-1012, -316, 104
-1061, -287, 117
-1151, -279, 107
-1309, -260, 108
-1464, -192, 154
-1442, -116, 61
-1345, -93, -147
-1347, -54, -71
-1326, -51, 69
-1211, -62, 150
-1088, -60, 66
-1088, -60, 66
-987, -25, 5
-923, 14, -6
-832, -32, 6
-828, -118, 15
-828, -118, 15
-816, -143, 57
-779, -126, 128
-710, -178, 216
-663, -266, 235
-666, -334, 215
-641, -317, 285
-654, -318, 351
-650, -398, 367
-566, -490, 382
-594, -517, 493
-594, -517, 493
-685, -464, 583
-838, -423, 547
-982, -519, 524
-887, -501, 468
-849, -499, 516
-867, -499, 547
-948, -486, 553
-1104, -419, 611
-1182, -334, 632
-1218, -275, 575
-1179, -211, 559
-1176, -137, 489
-1287, -23, 481
-1336, 22, 429
-1336, 22, 429
-1178, 62, 357
-1065, 151, 344
-1102, 261, 191
-1266, 335, -5
-1394, 402, 8
-,-,-
-504, -570, 83
-480, -699, 22
-499, -762, 52
-472, -770, 200
-470, -792, 218
-535, -770, 219
-626, -736, 228
-695, -706, 218
-782, -656, 242
-839, -619, 225
-839, -619, 225
-842, -577, 157
-833, -502, 116
-880, -389, 48
-946, -294, -35
-951, -268, -97
-872, -198, -112
-879, -91, -129
-893, -57, -159
-764, -41, -128
-620, -40, -106
-519, -68, -61
-519, -68, -61
-494, -110, -74
-457, -107, -45
-469, -83, -30
-562, -109, -53
-650, -235, -91
-725, -305, -36
-830, -273, 182
-956, -284, 213
-1146, -266, 138
-1378, -197, 82
-1378, -197, 82
-1432, -84, 62
-1437, 10, 29
-1534, 43, -18
-1533, 111, -47
-1479, 217, -102
-1350, 285, -194
-1247, 223, -236
-1136, 197, -149
-1053, 248, 32
-1014, 268, 109
-1018, 210, 92
-1018, 210, 92
-914, 114, 46
-805, 66, 82
-836, 32, 151
-804, 15, 278
-804, 15, 278
-766, -82, 325
-695, -180, 356
-627, -225, 414
-587, -261, 516
-604, -402, 637
-586, -534, 685
-569, -558, 669
-665, -589, 739
-736, -556, 819
-736, -556, 819
-896, -570, 817
-1010, -552, 730
-969, -469, 723
-976, -403, 692
-1113, -312, 641
-1204, -174, 587
-1173, -151, 490
-1175, -31, 527
-1314, 102, 533
-1435, 188, 455
-1306, 240, 345
-1136, 408, 253
-1217, 544, 190
-1305, 561, 227
-1305, 561, 227
-1081, 682, 209
-924, 700, 14
-855, 683, -157
-884, 656, -65
-992, 605, 32
-1164, 539, 109
-1183, 493, 241
-,-,-
-462, -724, 213
-376, -823, 111
-509, -778, 213
-515, -737, 245
-559, -733, 228
-644, -730, 230
-708, -711, 283
-751, -670, 342
-751, -670, 342
-795, -636, 275
-765, -595, 182
-848, -483, 176
-941, -398, 139
-933, -315, 31
-996, -238, -129
-1018, -169, -170
-1000, -119, -112
-981, -97, -96
-915, -70, -96
-909, -31, -168
-865, -2, -217
-865, -2, -217
-776, -14, -230
-666, -69, -247
-594, -117, -209
-569, -128, -111
-575, -151, -40
-590, -217, -33
-633, -283, -14
-647, -290, 107
-719, -234, 212
-834, -310, 106
-855, -366, 58
-855, -366, 58
-937, -294, 179
-1082, -215, 148
-1250, -189, -26
-1375, -147, -95
-1391, 5, -39
-1439, 119, 31
-1507, 150, -16
-1458, 142, -34
-1265, 174, -62
-1173, 224, -46
-1173, 224, -46
-1078, 276, -73
-1020, 216, -53
-906, 137, -65
-807, 120, 60
-746, 114, 118
-724, 75, 106
-686, -8, 70
-686, -8, 70
-680, -30, 107
-726, -46, 229
-765, -114, 292
-782, -183, 350
-726, -180, 469
-770, -224, 357
-770, -224, 357
-752, -220, 380
-827, -233, 389
-1007, -232, 528
-1160, -266, 565
-1127, -283, 616
-1081, -238, 637
-1155, -182, 620
-1179, -132, 599
-1209, -86, 506
-1180, 79, 401
-1337, 122, 332
-1339, 183, 348
-1303, 257, 369
-1250, 330, 383
-1207, 389, 259
-1207, 389, 259
-1287, 414, 216
-1299, 474, 227
-1210, 540, 218
-,-,-
-374, -685, 280
-401, -702, 234
-571, -723, 181
-571, -723, 181
-621, -716, 159
-515, -740, 267
-486, -769, 357
-595, -811, 273
-694, -756, 215
-780, -654, 224
-594, -490, 181
-1097, -617, -14
-974, -443, 87
-1031, -269, 74
-1032, -214, -74
-835, -176, -98
-835, -176, -98
-719, -161, -40
-698, -181, -110
-641, -153, -129
-556, -120, -121
-470, -97, -123
-487, -105, -52
-492, -162, -76
-515, -151, -99
-609, -91, -27
-799, -104, -45
-964, -152, -169
-1055, -106, -215
-1260, 0, -92
-1260, 0, -92
-1448, 17, -176
-1473, 35, -227
-1517, 111, -18
-1486, 185, 131
-1425, 260, 62
-1320, 240, -41
-1176, 168, -175
-1028, 144, -204
-935, 147, -92
-922, 82, -45
-922, 82, -45
-872, -11, -70
-748, -98, 48
-620, -174, 305
-576, -267, 465
-526, -373, 499
-503, -457, 399
-533, -454, 412
-533, -454, 412
-606, -400, 557
-701, -492, 592
-603, -476, 614
-795, -611, 573
-1088, -543, 730
-1378, -401, 932
-1491, -338, 660
-1357, -314, 358
-1220, -359, 263
-1224, -293, 469
-1348, -154, 472
-1433, -37, 285
-1356, 82, 131
-1240, 238, 64
-1240, 238, 64
-1189, 346, -17
-1274, 425, -9
-1314, 525, 24
-1263, 621, -44
-1154, 653, -128
-1069, 681, -133
-1206, 689, -171
-1350, 659, -190
-1278, 664, -28
-,-,-
-377, -851, -96
-479, -889, -108
-539, -871, -154
-481, -850, -132
-378, -848, -100
-364, -834, -59
-549, -778, -80
-681, -691, -39
-686, -586, -5
-668, -515, -108
-740, -432, -187
-808, -317, -180
-930, -180, -189
-820, -130, -275
-606, -99, -283
-551, -22, -242
-624, 27, -187
-624, 27, -187
-630, 20, -138
-506, -42, -149
-391, -92, -158
-485, -88, -98
-729, -115, -98
-884, -82, -83
-1080, -84, -122
-1190, -87, -129
-1326, 36, -111
-1455, 196, -191
-1455, 196, -191
-1508, 232, -331
-1489, 187, -331
-1357, 170, -199
-1279, 216, -72
-1203, 185, -92
-1109, 64, -170
-1039, -46, -154
-916, -92, -47
-891, -83, 117
-922, -139, 105
-785, -281, 165
-714, -409, 65
-716, -371, 328
-716, -371, 328
-798, -453, 365
-748, -608, 292
-601, -679, 218
-548, -621, 179
-710, -504, 189
-968, -423, 163
-1179, -443, 264
-1125, -409, 323
-1042, -469, 203
-897, -380, 76
-1063, -275, 52
-1301, -236, 144
-1310, -110, 316
-1249, 66, 312
-1249, 66, 312
-1374, 188, 97
-1467, 223, -104
-1335, 287, -131
-1177, 366, -100
-1115, 478, -149
-1139, 522, -134
-1116, 579, -91
-1172, 676, -161
-1360, 727, -194
-1332, 720, -147
-,-,-
-972, -519, -93
-982, -553, -288
-1069, -646, -158
-929, -621, 168
-916, -634, 305
-914, -657, 190
-845, -629, 35
-845, -629, 35
-756, -549, 5
-694, -520, 53
-658, -482, 85
-723, -405, 88
-796, -299, 43
-779, -185, -18
-779, -185, -18
-661, -117, -125
-532, -65, -138
-522, -28, -80
-638, 19, -68
-684, 41, -99
-473, 80, -224
-365, 54, -307
-365, 54, -241
-474, 3, -241
-638, 15, -91
-780, 70, -34
-910, 100, -113
-1119, 203, -267
-1514, 433, -323
-1752, 581, -478
-1539, 594, -597
-1409, 635, -375
-1427, 665, -125
-1438, 685, -57
-1438, 685, -57
-1337, 635, -136
-1147, 482, -238
-1027, 400, -140
-1002, 292, 121
-872, 87, 367
-590, -153, 371
-385, -330, 330
-370, -377, 382
-470, -378, 474
-837, -548, 573
-855, -542, 434
-703, -488, 587
-703, -488, 587
-765, -563, 561
-882, -609, 702
-1021, -596, 908
-1118, -553, 731
-1172, -304, 627
-1363, -134, 515
-1509, -113, 364
-1385, -59, 336
-1185, 108, 404
-1263, 312, 310
-1546, 385, 108
-1489, 442, 91
-1206, 603, 190
-1151, 714, 186
-1151, 714, 186
-1258, 739, 245
-1164, 731, 241
-912, 756, 200
-839, 788, 106
-930, 769, 48
-992, 668, 40
-956, 658, 136
-956, 658, 136
-903, 700, 202
-,-,-
-320, -824, 282
-517, -892, 402
-540, -881, 320
-525, -861, 313
-469, -806, 196
-556, -717, 147
-716, -656, 189
-763, -585, 241
-791, -459, 272
-980, -277, 208
-1124, -197, 3
-1124, -197, 3
-951, -177, -135
-815, -70, -113
-921, 73, -149
-983, 192, -300
-919, 224, -331
-735, 156, -328
-503, 55, -279
-418, 18, -190
-471, -19, -66
-471, -19, -66
-542, -140, -2
-449, -253, 4
-542, -250, 12
-876, -186, 30
-1204, -42, -13
-1326, 2, -163
-1326, 2, -163
-1278, -28, -153
-1313, 118, 9
-1468, 326, -94
-1576, 446, -303
-1492, 382, -430
-1238, 300, -311
-1098, 260, -79
-1060, 192, 118
-976, 73, 100
-853, -7, 10
-853, -7, 10
-725, -33, 74
-728, -118, 218
-720, -187, 347
-701, -375, 442
-451, -432, 472
-313, -405, 523
-313, -405, 523
-513, -433, 557
-828, -485, 479
-989, -472, 647
-867, -491, 575
-821, -459, 407
-1158, -427, 615
-1433, -378, 767
-1432, -267, 753
-1284, -153, 526
-1283, -19, 365
-1511, 79, 262
-1565, 110, 235
-1304, 163, 297
-1216, 250, 349
-1216, 250, 349
-1322, 293, 264
-1366, 320, 222
-1225, 408, 149
-1136, 518, 20
-1032, 558, -79
-,-,-
-384, -612, 231
-516, -680, 158
-747, -825, 261
-549, -952, 309
-179, -985, 318
-265, -928, 443
-265, -928, 575
-645, -782, 575
-962, -660, 492
-976, -494, 270
-882, -357, 98
-861, -260, -48
-1029, -53, -46
-1263, 40, -124
-1181, 68, -238
-971, 150, -329
-852, 223, -386
-819, 239, -276
-819, 239, -276
-689, 223, 6
-460, 287, 30
-262, 283, -309
-237, 84, -471
-345, -155, -123
-439, -255, 335
-530, -231, 424
-668, -125, 139
-668, -125, 139
-885, -39, -238
-1145, 70, -434
-1474, 153, -295
-1550, 324, 30
-1668, 508, -88
-1934, 662, -289
-1792, 599, -253
-1336, 514, 55
-1218, 360, 65
-1112, 254, -46
-945, 187, -30
-945, 187, -30
-812, 142, 48
-685, 75, 231
-581, -118, 349
-510, -322, 442
-511, -391, 391
-504, -254, 337
-579, -221, 379
-579, -221, 379
-598, -421, 424
-653, -542, 774
-866, -623, 908
-940, -461, 806
-959, -359, 576
-1016, -361, 458
-1319, -333, 695
-1454, -251, 842
-1301, -187, 647
-1178, -55, 421
-1502, 126, 479
-1784, 320, 554
-1708, 473, 412
-1385, 539, 131
-1385, 539, 131
-1134, 585, 186
-1060, 639, 215
-1204, 715, 306
-1117, 710, 231
-935, 747, 83
-855, 748, -4
-915, 704, 53
-,-,-
-375, -656, 414
-511, -683, 216
-789, -715, 187
-764, -719, 227
-764, -719, 227
-492, -742, 233
-433, -714, 295
-673, -657, 292
-951, -547, 233
-1089, -394, 139
-947, -317, -16
-884, -213, -65
-1052, -88, -67
-1116, 39, -95
-930, 89, -262
-930, 89, -262
-685, 122, -419
-576, 200, -399
-673, 273, -326
-832, 229, -275
-655, 121, -241
-265, 8, -138
-73, -59, -66
-253, -40, -20
-253, -40, -20
-615, -50, -6
-727, -152, -13
-646, -175, 58
-794, -94, 112
-1310, 40, 66
-1757, 151, -84
-1757, 151, -84
-1670, 200, -280
-1484, 323, -53
-1639, 410, 105
-1771, 508, -32
-1652, 575, -165
-1305, 573, -115
-1027, 507, 0
-850, 396, -20
-798, 293, 12
-693, 268, 12
-693, 268, 12
-600, 247, 16
-650, 120, 103
-684, -64, 324
-625, -217, 556
-461, -233, 625
-513, -303, 471
-513, -303, 471
-718, -368, 511
-864, -345, 811
-1119, -471, 919
-1089, -447, 926
-1022, -499, 766
-1100, -404, 640
-1246, -281, 593
-1229, -213, 584
-1234, -161, 623
-1222, -69, 605
-1266, 77, 393
-1308, 187, 226
-1242, 271, 133
-1251, 473, 109
-1402, 567, 70
-1402, 567, 70
-1400, 585, 139
-1220, 639, 193
-947, 707, 74
-846, 737, -37
-956, 738, -135
-1321, 860, -121
-1359, 943, 60
-,-,-
-644, -711, 446
-721, -792, 399
-632, -851, 345
-498, -798, 338
-604, -696, 315
-832, -565, 280
-1030, -467, 256
-1009, -389, 216
-877, -302, 154
-871, -140, 13
-871, -140, 13
-1012, 37, -155
-1092, 134, -307
-1009, 119, -388
-799, 67, -355
-539, 60, -278
-462, 101, -254
-491, 110, -259
-588, 45, -211
-528, -111, -201
-230, -265, -116
-44, -318, -11
-44, -318, -11
-298, -227, 125
-801, -73, 106
-1201, 56, -112
-1365, 136, -319
-1441, 253, -324
-1660, 400, -279
-1754, 563, -297
-1667, 614, -370
-1484, 558, -393
-1272, 502, -279
-1099, 448, -151
-991, 420, -110
-953, 343, -112
-930, 266, -23
-930, 266, -23
-870, 154, -86
-734, 192, 15
-706, 151, 124
-775, 27, 207
-803, -55, 407
-771, -119, 532
-771, -119, 532
-729, -220, 553
-672, -355, 569
-536, -411, 500
-571, -376, 451
-768, -321, 854
-1084, -465, 685
-1140, -444, 671
-1115, -347, 601
-1071, -333, 556
-1032, -386, 611
-1083, -360, 730
-1136, -264, 775
-1125, -119, 674
-1153, 150, 470
-1256, 335, 210
-1329, 363, 128
-1329, 363, 128
-1351, 357, 261
-1190, 475, 499
-1181, 622, 396
-1348, 670, 241
-1352, 699, 36
-1111, 791, -115
-933, 941, -51
-,-,-
-388, -498, 167
-316, -597, 5
-623, -687, -19
-756, -666, 360
-686, -684, 458
-443, -781, 319
-489, -791, 316
-628, -750, 446
-778, -628, 529
-803, -628, 349
-803, -534, 349
-782, -456, 180
-922, -342, 136
-981, -208, 59
-1005, -82, -80
-958, 6, -163
-906, 73, -255
-885, 126, -379
-772, 123, -455
-772, 123, -455
-536, 104, -362
-470, 135, -267
-479, 99, -278
-461, 37, -172
-389, -66, -43
-224, -169, 51
-288, -165, 48
-631, -101, -13
-631, -101, -13
-994, -18, 26
-1105, 7, -68
-1200, 23, -166
-1359, 51, -148
-1503, 199, -31
-1650, 419, -66
-1669, 564, -270
-1578, 572, -232
-1510, 545, -198
-1367, 553, -172
-1117, 541, -78
-1117, 541, -78
-932, 430, -63
-879, 332, -49
-768, 264, -7
-627, 243, 108
-588, 156, 168
-628, 58, 123
-628, 58, 123
-695, 38, 214
-705, 25, 325
-744, -50, 384
-733, -157, 490
-762, -283, 628
-833, -332, 671
-1003, -428, 889
-1003, -428, 889
-940, -513, 828
-809, -544, 794
-835, -384, 691
-1223, -264, 790
-1315, -220, 765
-1130, -162, 641
-1057, -73, 514
-1185, 68, 418
-1424, 199, 333
-1452, 235, 344
-1329, 308, 452
-1181, 458, 464
-1189, 567, 250
-1215, 606, 211
-1215, 606, 211
-1105, 603, 216
-928, 642, 110
-918, 786, -60
-,-,-
-551, -635, 120
-401, -707, 120
-601, -763, 300
-784, -761, 460
-784, -761, 460
-774, -794, 464
-664, -789, 363
-629, -694, 249
-739, -564, 165
-917, -434, 76
-1027, -309, 6
-939, -185, -107
-869, -19, -224
-964, 120, -337
-1111, 220, -395
-1101, 276, -415
-926, 301, -404
-926, 301, -404
-671, 264, -396
-526, 169, -338
-397, 34, -234
-207, -109, -94
-170, -125, 81
-347, -99, 147
-566, -149, 124
-604, -183, 39
-604, -183, 39
-652, -105, -23
-1016, -6, -134
-1411, 13, -261
-1432, 43, -310
-1354, 214, -211
-1543, 388, -134
-1714, 506, -247
-1699, 607, -292
-1586, 599, -206
-1319, 529, -175
-1104, 507, -73
-976, 437, -52
-889, 347, -125
-783, 275, 8
-783, 275, 8
-691, 192, 121
-654, 56, 188
-621, -95, 301
-534, -175, 380
-517, -190, 372
-517, -190, 372
-566, -264, 349
-586, -336, 502
-762, -460, 640
-810, -450, 864
-969, -496, 875
-1110, -440, 851
-1170, -366, 769
-1211, -314, 678
-1222, -275, 674
-1179, -161, 662
-1178, -74, 588
-1235, 26, 588
-1176, 130, 509
-1100, 303, 373
-1100, 303, 373
-1157, 448, 171
-1219, 494, 111
-1187, 558, 229
-1147, 680, 265
-1202, 812, 50
-1232, 877, -137
-1078, 875, -125
-926, 908, 48
-,-,-
-456, -787, 450
-441, -948, 196
-538, -981, 244
-515, -897, 445
-557, -847, 500
-591, -759, 426
-591, -759, 426
-622, -590, 374
-719, -436, 230
-833, -303, 30
-1027, -95, -70
-1097, 76, -83
-967, 136, -162
-851, 192, -246
-831, 252, -304
-857, 320, -328
-897, 357, -360
-897, 357, -360
-737, 286, -439
-568, 134, -424
-264, 14, -214
-149, -3, -12
-358, -69, 60
-522, -183, 20
-508, -168, 30
-508, -168, 30
-541, -35, 45
-914, 30, -144
-1394, 27, -235
-1548, 172, 3
-1476, 360, 137
-1496, 495, 19
-1496, 495, 19
-1667, 548, 63
-1752, 526, 119
-1612, 479, 47
-1223, 508, 186
-1027, 428, 88
-808, 266, -61
-689, 181, 30
-689, 181, 30
-797, 159, 326
-881, -3, 477
-714, -169, 487
-498, -327, 513
-393, -470, 491
-534, -498, 616
-780, -531, 892
-854, -673, 866
-854, -673, 866
-733, -625, 857
-728, -553, 863
-916, -477, 769
-1111, -452, 667
-1150, -380, 727
-1143, -241, 801
-1243, -121, 755
-1394, -82, 592
-1305, -14, 510
-1121, 188, 446
-1158, 358, 383
-1307, 430, 440
-1275, 547, 457
-1435, 683, 303
-1435, 683, 303
-1588, 698, -2
-1179, 732, -55
-715, 922, 120
-,-,-
-513, -629, 202
-469, -721, 85
-366, -810, 107
-490, -869, 281
-686, -815, 441
-658, -766, 409
-577, -728, 312
-610, -597, 246
-862, -375, 222
-1188, -115, 73
-1118, -53, -197
-888, -15, -220
-888, -15, -220
-840, 47, -156
-1035, 117, -151
-1024, 195, -236
-829, 262, -349
-741, 290, -420
-634, 256, -355
-501, 147, -186
-345, -59, -108
-90, -241, -64
-47, -209, 150
-353, -209, 264
-353, -64, 264
-885, 31, 127
-1053, -14, -131
-1043, 58, -121
-1212, 274, -67
-1488, 384, -253
-1732, 497, -324
-1736, 691, -161
-1610, 737, -184
-1519, 714, -141
-1282, 630, -96
-1099, 536, -133
-945, 509, -48
-871, 451, 14
-871, 451, 14
-752, 318, 110
-612, 139, 229
-577, 10, 306
-576, 27, 376
-576, 27, 376
-676, -33, 373
-650, -166, 426
-608, -335, 723
-703, -347, 792
-909, -397, 766
-968, -662, 796
-891, -920, 922
-991, -664, 1116
-1564, -311, 1050
-1688, -263, 702
-1347, -236, 474
-1156, -67, 444
-1403, 147, 342
-1403, 147, 342
-1484, 294, 213
-1280, 413, 108
-1136, 701, 39
-1283, 897, -108
-1379, 939, -37
-1320, 965, 94
-1160, 1017, 33
-1217, 988, -165
-1217, 902, -135
-1278, 943, 79
-,-,-
-438, -608, 278
-418, -673, 408
-597, -753, 438
-550, -846, 419
-461, -848, 376
-531, -789, 396
-670, -680, 415
-780, -555, 362
-853, -389, 200
-853, -389, 200
-1003, -175, 33
-1146, 15, -161
-1090, 85, -284
-929, 91, -292
-818, 178, -257
-861, 279, -305
-879, 313, -287
-755, 275, -201
-441, 118, -176
-143, -93, -138
-143, -93, -138
-9, -185, 48
-167, -172, 160
-507, -69, 179
-812, -49, 72
-999, -57, -114
-1160, 112, -213
-1461, 313, -397
-1781, 482, -461
-1916, 526, -298
-1707, 553, 4
-1707, 553, 4
-1471, 625, 42
-1354, 603, -77
-1130, 566, -110
-1001, 481, 22
-980, 348, -90
-675, 363, 87
-675, 363, 87
-516, 267, 101
-578, 106, 263
-592, -58, 501
-504, -184, 627
-377, -266, 574
-275, -350, 428
-518, -392, 546
-849, -472, 748
-849, -472, 748
-892, -520, 1126
-859, -686, 1142
-786, -682, 834
-1142, -541, 776
-1474, -326, 920
-1403, -264, 961
-1225, -163, 798
-1206, 9, 525
-1270, 152, 316
-1339, 274, 278
-1374, 438, 406
-1372, 610, 448
-1462, 736, 483
-1399, 856, 459
-1399, 856, 459
-1197, 927, 291
-1074, 976, 167
-1045, 997, 130
-1236, 957, 173
-1234, 849, 403
-,-,-
-720, -799, 197
-530, -816, 241
-530, -816, 241
-413, -846, 253
-468, -923, 256
-590, -885, 394
-815, -723, 594
-1034, -536, 443
-1016, -325, 106
-991, -216, -89
-963, -113, -53
-891, 26, -122
-927, 119, -334
-927, 152, -403
-780, 123, -361
-780, 123, -361
-584, 114, -348
-505, 123, -306
-500, 97, -223
-428, 31, -84
-401, -74, -60
-288, -125, -67
-315, -103, 11
-644, -149, 24
-644, -149, 24
-784, -197, -67
-874, -71, -151
-1165, 114, -211
-1598, 348, -234
-1844, 503, -361
-1742, 600, -360
-1562, 599, -182
-1338, 543, -18
-1093, 455, 27
-911, 392, -67
-901, 365, -43
-901, 365, -43
-953, 223, -259
-688, 205, 80
-596, 18, 327
-685, -179, 392
-663, -236, 453
-568, -244, 457
-787, -338, 498
-788, -441, 563
-788, -441, 563
-705, -513, 783
-734, -564, 919
-898, -571, 968
-1128, -512, 910
-1188, -489, 783
-1047, -427, 687
-1058, -333, 675
-1313, -151, 684
-1584, 1, 662
-1493, 76, 509
-1193, 152, 325
-1141, 270, 350
-1141, 270, 350
-1446, 379, 477
-1568, 570, 462
-1413, 822, 163
-1383, 913, -54
-1311, 894, 28
-1234, 842, 151
-1254, 838, 187
-,-,-
-450, -469, 111
-735, -516, 65
-723, -574, 221
-398, -696, 268
-278, -803, 180
-507, -819, 290
-732, -797, 393
-759, -800, 399
-684, -703, 329
-854, -580, 341
-854, -580, 341
-997, -412, 215
-1018, -239, 67
-893, -148, -113
-832, -75, -261
-793, 35, -330
-853, 152, -401
-987, 182, -432
-803, 138, -339
-507, 87, -281
-396, 22, -282
-396, 22, -282
-438, -36, -183
-424, -94, -82
-347, -118, -15
-347, -159, -41
-560, -112, -48
-952, 10, -94
-1218, 139, -216
-1259, 199, -399
-1134, 210, -373
-1242, 351, -213
-1435, 490, -231
-1478, 518, -314
-1478, 518, -314
-1386, 474, -246
-1226, 447, -117
-977, 380, -51
-819, 269, -146
-778, 159, -140
-717, 112, 24
-785, 66, 351
-803, -74, 277
-439, -185, 235
-429, -345, 276
-429, -345, 276
-834, -404, 776
-1069, -485, 1017
-938, -492, 945
-713, -485, 611
-945, -473, 537
-1475, -273, 694
-1757, -149, 683
-1593, -100, 419
-1319, -64, 237
-1306, 38, 251
-1557, 123, 369
-1607, 173, 360
-1371, 281, 333
-1371, 281, 140
-1246, 495, 140
-1285, 651, -24
-1172, 693, -112
-1038, 735, -116
-996, 846, -152
-1203, 920, -146
-1528, 931, -12
-1538, 958, -24
-1129, 1029, -25
-,-,-
-570, -657, 463
-478, -748, 233
-484, -833, 152
-443, -816, 168
-706, -768, 394
-963, -654, 600
-995, -529, 584
-935, -427, 312
-935, -427, 312
-918, -274, 95
-1037, -105, 4
-1107, 25, -21
-1028, 104, -69
-865, 136, -141
-705, 164, -253
-654, 222, -342
-670, 239, -328
-575, 226, -197
-575, 226, -197
-359, 183, -67
-269, 149, 18
-441, 96, 74
-607, -23, 238
-542, -129, 381
-415, -131, 190
-415, -131, -224
-740, 43, -224
-1389, 350, -506
-1967, 641, -491
-1859, 731, -530
-1480, 694, -452
-1354, 636, -432
-1307, 650, -378
-1204, 641, -238
-900, 580, -22
-739, 288, -118
-569, 161, -179
-567, 127, 191
-678, 76, 466
-780, -78, 527
-780, -78, 527
-635, -210, 462
-481, -293, 415
-511, -293, 596
-788, -383, 697
-1111, -489, 842
-1206, -491, 911
-1047, -432, 851
-1081, -412, 708
-1252, -314, 608
-1418, -192, 550
-1519, -141, 538
-1416, -62, 454
-1318, 133, 284
-1468, 261, 139
-1468, 261, 139
-1513, 322, 185
-1403, 474, 234
-1329, 671, 131
-1268, 817, 27
-1213, 893, 39
-1038, 966, 190
-782, 1047, 299
-870, 1064, 186
-1177, 953, 49
-1177, 953, 49
-,-,-
-760, -594, 282
-613, -671, 164
-724, -707, 271
-921, -697, 418
-940, -664, 413
-831, -560, 296
-843, -384, 267
-960, -207, 222
-960, -207, 222
-1008, -71, 105
-947, 36, -94
-773, 116, -243
-647, 136, -316
-577, 95, -256
-383, 20, -197
-178, -43, -244
-96, -49, -231
-96, -49, -231
-137, -27, -160
-244, -45, -69
-321, -47, 39
-514, -13, 89
-732, 48, 68
-732, 48, 68
-877, 174, -63
-1168, 291, -222
-1426, 338, -195
-1410, 471, -106
-1489, 686, -122
-1635, 881, -196
-1669, 997, 158
-1649, 815, 399
-1418, 707, -226
-1043, 779, -71
-985, 645, -35
-959, 544, -8
-959, 544, -8
-921, 467, 68
-860, 372, 200
-663, 245, 173
-582, 88, 186
-582, 88, 186
-550, 23, 199
-591, 94, 641
-905, -171, 942
-858, -353, 1055
-581, -446, 946
-588, -472, 806
-851, -486, 875
-1022, -579, 1003
-906, -541, 931
-906, -541, 763
-899, -424, 763
-1009, -353, 705
-1130, -246, 747
-1251, -83, 690
-1552, 33, 581
-1565, 174, 457
-1451, 452, 290
-1437, 660, 290
-1516, 642, 325
-1470, 628, 439
-1234, 538, 466
-982, 558, 320
-982, 558, 320
-976, 629, 131
-1132, 738, 225
-1183, 847, 419
-1082, 930, 366
-,-,-
-728, -650, 151
-711, -685, 198
-711, -685, 198
-647, -728, 261
-694, -699, 276
-929, -667, 302
-879, -643, 243
-666, -503, 119
-718, -416, -87
-825, -365, -135
-906, -280, 60
-829, -143, 66
-799, -20, -79
-799, -20, -79
-852, 67, -223
-839, 105, -190
-607, 27, -162
-206, -120, -111
17, -166, -186
-207, -39, -139
-485, 54, 7
-485, 54, 7
-500, 44, 114
-426, -6, -20
-565, -19, -216
-784, 87, -276
-1084, 281, -182
-1084, 281, -182
-1247, 368, -391
-1326, 475, -604
-1504, 676, -444
-1656, 781, -114
-1681, 789, 122
-1520, 653, 64
-1240, 546, 18
-1049, 465, 41
-954, 421, 4
-963, 370, -24
-963, 370, -24
-917, 263, 9
-810, 105, 197
-669, 9, 292
-604, -78, 483
-686, -177, 538
-686, -177, 538
-836, -303, 668
-739, -412, 816
-446, -425, 897
-575, -661, 680
-830, -798, 837
-926, -723, 963
-996, -548, 986
-1076, -377, 757
-1294, -242, 609
-1416, -166, 606
-1429, -143, 622
-1343, -73, 530
-1420, 60, 442
-1590, 156, 303
-1590, 156, 303
-1570, 330, 253
-1475, 519, 181
-1339, 652, 104
-,-,-
-680, -522, 168
-800, -655, 21
-615, -760, 241
-615, -760, 241
-469, -739, 591
-588, -720, 624
-868, -636, 462
-876, -477, 310
-833, -301, 123
-875, -227, -48
-921, -192, -51
-934, -58, 21
-839, 83, -122
-839, 83, -122
-714, 132, -322
-608, 95, -451
-399, 33, -362
-270, -20, -219
-240, -7, -165
-273, 73, -104
-419, 116, -35
-419, 116, -35
-610, 20, 21
-491, -106, 51
-432, -48, -49
-844, 168, -221
-1308, 438, -329
-1556, 664, -456
-1575, 743, -544
-1444, 779, -409
-1280, 829, -225
-1184, 822, -170
-1056, 751, -223
-917, 677, -286
-917, 677, -286
-738, 677, -228
-768, 561, -24
-869, 348, 209
